time,price
1468775093,11.49
1468778693,11.50
1468782293,11.39
1468785893,11.34
1468789493,11.33
1468793093,11.31
1468796693,11.15
1468800293,11.08
1468803893,11.08
1468807493,11.25
1468811093,11.23
1468814693,11.27
1468818293,11.34
1468821893,11.44
1468825493,11.42
1468829093,11.51
1468832693,11.58
1468836293,11.62
1468839893,11.61
1468843493,11.63
1468847093,11.57
1468850693,11.52
1468857187,11.53
1468860788,11.53
1468864390,11.53
1468867990,11.50
1468871591,11.44
1468875192,11.29
1468878793,11.31
1468882394,11.27
1468885994,11.24
1468889595,11.23
1468893196,11.21
1468896797,11.08
1468900398,11.05
1468903999,11.09
1468907600,11.12
1468911201,11.09
1468914802,11.09
1468918403,11.25
1468922003,11.32
1468925604,11.27
1468929205,11.25
1468932806,11.27
1468936406,11.22
1468940024,11.19
1468943625,11.17
1468947227,11.11
1468950706,11.13
1468954308,11.17
1468957908,11.13
1468961509,11.18
1468965110,11.20
1468968711,11.28
1468972312,11.76
1468975922,11.80
1468979523,11.87
1468983123,11.78
1468986725,11.71
1468990326,11.63
1468993927,11.62
1468997527,11.60
1469001128,11.63
1469004729,11.74
1469008330,11.83
1469011931,11.86
1469015531,11.74
1469019132,11.75
1469022733,11.80
1469026334,11.86
1469029934,12.15
1469033535,12.19
1469037136,12.29
1469040737,12.17
1469044338,12.29
1469047939,12.31
1469051540,12.35
1469055142,12.64
1469058743,12.68
1469062345,12.73
1469065946,12.57
1469069546,12.49
1469073147,12.52
1469076748,12.51
1469080348,12.50
1469083950,12.51
1469087550,12.44
1469091151,12.34
1469094752,12.38
1469098353,12.40
1469101953,12.48
1469105554,12.52
1469109163,12.52
1469112764,12.40
1469116365,12.35
1469119965,12.34
1469123566,12.32
1469127168,12.19
1469130769,12.16
1469134370,12.30
1469137971,12.40
1469141572,12.43
1469145174,12.53
1469148775,12.62
1469152376,12.68
1469155977,12.60
1469159578,12.62
1469163178,12.68
1469166796,12.69
1469170397,12.72
1469173997,12.68
1469177598,12.81
1469181199,12.82
1469184800,12.79
1469188401,12.78
1469192001,12.82
1469195602,13.06
1469199203,13.20
1469202804,13.36
1469206404,13.77
1469210005,13.79
1469213615,13.71
1469217216,13.77
1469220816,13.86
1469224417,14.21
1469228018,14.29
1469231619,14.44
1469235220,14.60
1469238821,14.40
1469242421,14.51
1469246022,14.73
1469249623,14.66
1469253224,14.62
1469256825,14.87
1469260425,14.69
1469264026,14.55
1469267627,14.23
1469271228,14.25
1469274829,14.44
1469278429,14.59
1469282030,14.55
1469285631,14.62
1469289232,14.61
1469292833,14.57
1469296433,14.45
1469300034,14.37
1469303635,14.28
1469307236,14.19
1469310837,14.32
1469314438,14.30
1469318039,14.35
1469321640,14.44
1469325240,14.41
1469328841,14.36
1469332442,14.33
1469336043,14.30
1469339643,14.24
1469343252,14.19
1469346853,14.25
1469350454,14.31
1469354055,14.32
1469357655,14.31
1469361256,13.72
1469364857,13.81
1469368458,13.46
1469372059,13.42
1469375660,13.38
1469379261,13.12
1469382862,13.09
1469386463,13.05
1469390064,13.02
1469393664,13.02
1469397265,12.54
1469400866,12.56
1469404467,12.79
1469408068,13.01
1469411669,12.87
1469415270,12.77
1469418871,12.67
1469422472,12.82
1469426073,12.81
1469429673,13.00
1469433274,13.30
1469436875,13.36
1469440476,13.31
1469444077,13.35
1469447685,13.57
1469451286,13.55
1469454887,13.52
1469458488,13.54
1469462089,13.28
1469465690,13.19
1469469299,13.34
1469472899,13.30
1469476501,13.23
1469480102,13.23
1469483703,13.25
1469487303,13.27
1469490904,13.28
1469494505,13.28
1469498106,13.36
1469501707,13.55
1469505316,13.74
1469508917,13.72
1469512517,13.77
1469516118,13.69
1469519719,13.66
1469523320,13.66
1469526920,13.74
1469530521,13.59
1469534122,13.45
1469537723,13.31
1469541325,13.30
1469544926,12.90
1469548526,12.63
1469552128,12.60
1469555729,12.12
1469559330,12.18
1469562930,12.57
1469566531,12.35
1469570132,12.32
1469573734,12.29
1469577335,12.22
1469580936,12.30
1469584536,12.25
1469588137,12.05
1469591738,11.95
1469595339,11.88
1469598939,11.88
1469602540,11.93
1469606141,12.07
1469609742,12.19
1469613343,12.06
1469616944,12.10
1469620544,12.12
1469624145,12.14
1469627746,12.23
1469631347,12.54
1469634948,12.56
1469638549,12.40
1469642149,12.52
1469645750,12.54
1469649351,12.64
1469652952,12.85
1469656553,13.10
1469660154,13.01
1469663755,13.03
1469667355,13.14
1469670956,13.09
1469674557,13.08
1469678158,13.04
1469681759,12.95
1469685359,12.84
1469688960,12.84
1469692561,12.86
1469696161,12.79
1469699762,12.75
1469703363,12.78
1469706964,12.71
1469710565,12.60
1469714166,12.59
1469717767,12.66
1469721368,12.69
1469724968,12.60
1469728569,12.56
1469732170,12.64
1469735771,12.71
1469739373,12.64
1469742974,12.70
1469746575,12.84
1469750176,12.87
1469753777,12.92
1469757378,12.90
1469760978,12.89
1469764580,12.87
1469768180,12.82
1469771781,12.75
1469775382,12.76
1469778983,12.77
1469782584,12.73
1469786184,12.73
1469789785,12.68
1469793386,12.71
1469796987,12.77
1469800588,12.77
1469804189,12.70
1469807790,12.65
1469811391,12.64
1469814992,12.66
1469818593,12.69
1469822194,12.67
1469825795,12.67
1469829395,12.68
1469832996,12.70
1469836597,12.77
1469840198,12.82
1469843799,12.76
1469847400,12.85
1469851001,12.87
1469854602,12.81
1469858203,12.79
1469861803,12.78
1469865404,12.79
1469869005,12.78
1469872606,12.73
1469876206,12.69
1469879807,12.70
1469883408,12.70
1469887009,12.67
1469890610,12.65
1469894211,12.66
1469897811,12.66
1469901412,12.68
1469905013,12.71
1469908614,12.73
1469912223,12.74
1469915823,12.70
1469919424,12.69
1469923025,12.63
1469926626,12.62
1469930235,12.62
1469933836,12.60
1469937436,12.53
1469941037,12.51
1469944638,12.52
1469948239,12.42
1469951839,12.42
1469955440,12.39
1469959042,12.43
1469962643,12.45
1469966243,12.43
1469969844,12.40
1469973445,12.37
1469977046,12.30
1469980647,12.35
1469984248,12.29
1469987849,12.28
1469991449,12.14
1469995051,11.74
1469998652,11.71
1470002253,11.88
1470005854,11.87
1470009454,11.77
1470013055,11.79
1470016656,11.91
1470020256,12.04
1470023857,11.90
1470027458,11.99
1470031059,11.91
1470034659,11.84
1470038260,11.81
1470041861,11.77
1470045462,11.76
1470049062,11.68
1470052663,11.48
1470056264,11.44
1470059865,11.48
1470063489,11.51
1470067090,11.48
1470070691,11.53
1470074292,11.48
1470077893,11.55
1470081493,11.53
1470085135,11.58
1470088744,11.54
1470092379,11.46
1470095980,11.44
1470099581,11.43
1470103182,11.35
1470106783,11.28
1470110383,11.05
1470113985,11.04
1470117586,11.12
1470121186,10.94
1470124787,10.70
1470128388,10.50
1470131989,10.27
1470135589,10.52
1470139190,10.49
1470142791,10.35
1470146392,10.50
1470149992,10.66
1470153593,10.65
1470157194,10.54
1470160795,10.62
1470164396,10.63
1470167997,10.47
1470171597,10.24
1470175198,10.20
1470178799,9.94
1470181800,9.53
1470185401,9.09
1470189002,8.53
1470192603,8.15
1470196204,8.13
1470199805,8.98
1470203406,9.23
1470207006,9.24
1470210607,9.46
1470214208,9.65
1470217809,9.54
1470221411,9.50
1470225012,9.61
1470228613,9.42
1470232213,9.28
1470235814,9.25
1470239415,9.43
1470243016,9.66
1470246617,9.93
1470250217,9.60
1470253818,9.47
1470257419,9.33
1470261020,9.51
1470264621,9.68
1470268221,10.01
1470271822,10.20
1470275423,10.42
1470279024,10.37
1470282625,10.33
1470286226,10.36
1470289827,10.43
1470293428,10.59
1470297029,10.77
1470300630,10.77
1470304231,10.73
1470307832,10.58
1470311432,10.56
1470315034,10.45
1470318635,10.51
1470322236,10.54
1470325837,10.78
1470329438,11.16
1470333039,11.20
1470336641,11.28
1470340242,11.30
1470343843,11.29
1470347444,11.00
1470351045,10.94
1470354645,10.95
1470358247,11.11
1470361848,11.11
1470365449,11.21
1470369049,11.22
1470372650,11.19
1470376251,11.12
1470379852,11.10
1470383452,11.06
1470387053,11.03
1470390654,10.97
1470394255,10.96
1470397855,10.93
1470401456,10.89
1470405057,10.81
1470408658,10.86
1470412259,10.95
1470415859,11.10
1470419461,11.17
1470423062,11.20
1470426666,11.09
1470430266,11.09
1470433867,11.11
1470437468,11.11
1470441069,11.05
1470444670,11.01
1470448271,11.01
1470451872,11.05
1470455473,11.06
1470459074,10.99
1470462674,10.96
1470466275,10.96
1470469876,10.98
1470473477,10.97
1470477078,10.94
1470480679,10.89
1470484280,10.79
1470487881,10.57
1470491482,10.65
1470495083,10.62
1470498684,10.54
1470502284,10.44
1470505885,10.62
1470509486,10.62
1470513087,10.66
1470516688,10.74
1470520288,10.82
1470523890,10.88
1470527490,10.89
1470531091,10.81
1470534692,10.79
1470538293,10.85
1470541894,10.93
1470545495,10.90
1470549095,10.91
1470552697,10.89
1470556301,10.92
1470559901,10.95
1470563502,11.03
1470567103,11.08
1470570704,11.08
1470574304,11.07
1470577905,11.08
1470581506,11.08
1470585107,11.07
1470588708,11.09
1470592309,11.05
1470595910,11.05
1470599511,11.03
1470603113,10.99
1470606715,10.88
1470610316,10.84
1470613917,10.85
1470617519,10.91
1470621120,10.93
1470624721,10.96
1470628322,10.99
1470631924,10.96
1470635524,10.94
1470639125,11.03
1470642726,10.99
1470646327,11.00
1470649928,10.97
1470653529,10.90
1470657130,10.90
1470660730,10.93
1470664331,10.90
1470667932,10.90
1470671533,10.96
1470675134,10.99
1470678735,10.97
1470682336,10.98
1470685937,10.98
1470689538,10.95
1470693141,10.91
1470696742,10.95
1470700343,10.95
1470703944,11.00
1470707548,11.00
1470711148,11.05
1470714749,11.24
1470718353,11.24
1470721954,11.26
1470725555,11.21
1470729156,11.19
1470732757,11.24
1470736358,11.26
1470739958,11.25
1470743559,11.30
1470747160,11.32
1470750761,11.42
1470754361,11.59
1470757962,11.66
1470761563,11.76
1470765164,11.70
1470768765,11.73
1470772365,12.02
1470775967,12.04
1470779568,12.24
1470783168,12.16
1470786769,12.09
1470790370,11.96
1470793971,12.10
1470797572,12.24
1470801173,12.25
1470804774,12.21
1470808374,12.05
1470811988,12.11
1470815589,12.17
1470819189,12.34
1470822790,12.28
1470826391,12.32
1470829992,12.38
1470833593,12.35
1470837212,12.24
1470840813,12.32
1470844414,12.33
1470848014,12.36
1470851615,12.21
1470855216,12.24
1470858818,12.16
1470862419,12.13
1470866019,12.15
1470869620,12.15
1470873221,12.15
1470876825,12.16
1470880427,12.11
1470884027,12.08
1470887628,12.16
1470891229,12.13
1470894830,12.17
1470898431,12.11
1470902031,12.06
1470905632,12.06
1470909233,12.02
1470912834,12.01
1470916435,11.96
1470920036,11.86
1470923636,11.81
1470927241,11.72
1470930841,11.70
1470934442,11.73
1470938044,11.74
1470941645,11.87
1470945246,11.83
1470948847,11.83
1470952447,11.72
1470956048,11.66
1470959649,11.67
1470963251,11.67
1470966852,11.64
1470970453,11.68
1470974053,11.68
1470977656,11.70
1470981256,11.72
1470984857,11.68
1470988458,11.67
1470992059,11.68
1470995660,11.70
1470999260,11.77
1471002861,11.90
1471006462,11.96
1471010063,11.95
1471013664,11.97
1471017264,11.95
1471020865,11.96
1471024466,11.94
1471028067,11.82
1471031668,11.79
1471035269,11.77
1471038870,11.75
1471042471,11.73
1471046072,11.75
1471049673,11.72
1471053274,11.69
1471056875,11.71
1471060475,11.73
1471064076,11.73
1471067677,11.73
1471071281,11.70
1471074881,11.71
1471078482,11.71
1471082083,11.67
1471085684,11.66
1471089285,11.70
1471092885,11.72
1471096486,11.72
1471100087,11.72
1471103688,11.74
1471107289,11.74
1471110890,11.76
1471114491,11.74
1471118092,11.68
1471121692,11.63
1471125294,11.59
1471128895,11.54
1471132495,11.50
1471136096,11.53
1471139697,11.54
1471143298,11.51
1471146899,11.54
1471150500,11.55
1471154100,11.56
1471157701,11.56
1471161302,11.55
1471164903,11.58
1471168504,11.62
1471172104,11.63
1471175705,11.63
1471179306,11.65
1471182907,11.65
1471186508,11.66
1471190110,11.66
1471193710,11.53
1471197311,11.45
1471200912,11.42
1471204513,11.35
1471208117,11.31
1471211718,11.24
1471215318,11.20
1471218919,11.20
1471222520,11.19
1471226121,11.13
1471229722,11.18
1471233323,11.18
1471236924,11.19
1471240525,11.21
